"filename", "language", "JavaScript", "C++", "C", "XML", "CMake", "Markdown", "Batch", "JSON", "Diff", "YAML", "GLSL", "PowerShell", "Shell Script", "Properties", "Makefile", "HTML", "Python", "HLSL", "Objective-C++", "Skill", "PostCSS", "Lua", "Perl", "Rust", "comment", "blank", "total"
"c:\ws-code\ws-kwik\kwik-ui\shaders\rect.frag", "GLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 51
"c:\ws-code\ws-kwik\kwik-ui\shaders\rect.vert", "GLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
"c:\ws-code\ws-kwik\kwik-ui\shaders\spv_to_header.cmake", "CMake", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\ws-code\ws-kwik\kwik-ui\src\app\application.cpp", "C++", 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 37, 335
"c:\ws-code\ws-kwik\kwik-ui\src\bridge\color_parser.cpp", "C++", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 103
"c:\ws-code\ws-kwik\kwik-ui\src\bridge\element_parser.cpp", "C++", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 11, 274
"c:\ws-code\ws-kwik\kwik-ui\src\bridge\prop_bus.cpp", "C++", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 62
"c:\ws-code\ws-kwik\kwik-ui\src\bridge\props_parser.cpp", "C++", 0, 394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 27, 465
"c:\ws-code\ws-kwik\kwik-ui\src\core\log.cpp", "C++", 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 123
"c:\ws-code\ws-kwik\kwik-ui\src\element\button.cpp", "C++", 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 124
"c:\ws-code\ws-kwik\kwik-ui\src\element\checkbox.cpp", "C++", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 135
"c:\ws-code\ws-kwik\kwik-ui\src\element\dropdown.cpp", "C++", 0, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 26, 292
"c:\ws-code\ws-kwik\kwik-ui\src\element\image.cpp", "C++", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 4, 173
"c:\ws-code\ws-kwik\kwik-ui\src\element\input.cpp", "C++", 0, 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 6, 369
"c:\ws-code\ws-kwik\kwik-ui\src\element\radiobutton.cpp", "C++", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 1, 124
"c:\ws-code\ws-kwik\kwik-ui\src\element\stb_image_impl.cpp", "C++", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4
"c:\ws-code\ws-kwik\kwik-ui\src\element\svg_decoder.cpp", "C++", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 1, 72
"c:\ws-code\ws-kwik\kwik-ui\src\element\text.cpp", "C++", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 108
"c:\ws-code\ws-kwik\kwik-ui\src\element\textarea.cpp", "C++", 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 3, 367
"c:\ws-code\ws-kwik\kwik-ui\src\element\view.cpp", "C++", 0, 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 14, 404
"c:\ws-code\ws-kwik\kwik-ui\src\engine\bindings.cpp", "C++", 0, 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 63, 456
"c:\ws-code\ws-kwik\kwik-ui\src\engine\js_value.cpp", "C++", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 51
"c:\ws-code\ws-kwik\kwik-ui\src\engine\quickjs_context.cpp", "C++", 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 20, 284
"c:\ws-code\ws-kwik\kwik-ui\src\engine\quickjs_runtime.cpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\ws-code\ws-kwik\kwik-ui\src\event\event.cpp", "C++", 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 218
"c:\ws-code\ws-kwik\kwik-ui\src\layout\flex_layout.cpp", "C++", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 154
"c:\ws-code\ws-kwik\kwik-ui\src\layout\grid_layout.cpp", "C++", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36
"c:\ws-code\ws-kwik\kwik-ui\src\layout\list_layout.cpp", "C++", 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 162
"c:\ws-code\ws-kwik\kwik-ui\src\layout\radio_group.cpp", "C++", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 63
"c:\ws-code\ws-kwik\kwik-ui\src\layout\stack_layout.cpp", "C++", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 69
"c:\ws-code\ws-kwik\kwik-ui\src\platform\window_android.cpp", "C++", 0, 314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 43, 386
"c:\ws-code\ws-kwik\kwik-ui\src\platform\window_drm.cpp", "C++", 0, 353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 47, 439
"c:\ws-code\ws-kwik\kwik-ui\src\platform\window_fbdev.cpp", "C++", 0, 326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 39, 409
"c:\ws-code\ws-kwik\kwik-ui\src\platform\window_wayland.cpp", "C++", 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 49, 303
"c:\ws-code\ws-kwik\kwik-ui\src\platform\window_win32.cpp", "C++", 0, 341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 64, 465
"c:\ws-code\ws-kwik\kwik-ui\src\render\command.cpp", "C++", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 123
"c:\ws-code\ws-kwik\kwik-ui\src\render\font.cpp", "C++", 0, 409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 10, 488
"c:\ws-code\ws-kwik\kwik-ui\src\render\graphics.cpp", "C++", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 40, 219
"c:\ws-code\ws-kwik\kwik-ui\src\render\render_thread.cpp", "C++", 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 57, 315
"c:\ws-code\ws-kwik\kwik-ui\src\render\vulkan\vulkan_backend.cpp", "C++", 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 151
"c:\ws-code\ws-kwik\kwik-ui\src\render\vulkan\vulkan_clip_manager.cpp", "C++", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 60
"c:\ws-code\ws-kwik\kwik-ui\src\render\vulkan\vulkan_context.cpp", "C++", 0, 782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 49, 913
"c:\ws-code\ws-kwik\kwik-ui\src\render\vulkan\vulkan_glyph_renderer.cpp", "C++", 0, 389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 1, 417
"c:\ws-code\ws-kwik\kwik-ui\src\render\vulkan\vulkan_image_renderer.cpp", "C++", 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 474
"c:\ws-code\ws-kwik\kwik-ui\src\render\vulkan\vulkan_rect_renderer.cpp", "C++", 0, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 2, 321
"c:\ws-code\ws-kwik\kwik-ui\src\utils\string_utils.cpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\.gitlab-ci.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 38, 252
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\CMakeLists.txt", "CMake", 0, 0, 0, 0, 688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 772
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 35
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\autogen.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 32, 200
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\amiga\include\config\ftconfig.h", "C++", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 6, 56
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\amiga\include\config\ftmodule.h", "C++", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 30, 159
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\amiga\makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 63, 294
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\amiga\src\base\ftdebug.c", "C", 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 86, 349
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\amiga\src\base\ftsystem.c", "C", 0, 0, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 71, 531
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\ansi\ansi-def.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 22, 78
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\ansi\ansi.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 22
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\atari\ATARI.H", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 21
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\atari\gen-purec-patch.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 41
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\beos\beos-def.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 22, 80
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\beos\beos.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 20
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\beos\detect.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 42
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\cmake\FindBrotliDec.cmake", "CMake", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 53
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\cmake\FindHarfBuzz.cmake", "CMake", 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 204
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\cmake\iOS.cmake", "CMake", 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 271
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\cmake\testbuild.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 39, 158
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\compiler\ansi-cc.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 23, 81
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\compiler\bcc-dev.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 25, 87
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\compiler\bcc.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 25, 87
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\compiler\emx.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 22, 78
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\compiler\gcc-dev.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 24, 98
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\compiler\gcc.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 22, 78
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\compiler\intelc.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 23, 86
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\compiler\unix-lcc.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 24, 84
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\compiler\visualage.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 24, 77
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\compiler\visualc.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 24, 83
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\compiler\watcom.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 23, 82
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\compiler\win-lcc.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 24, 82
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\detect.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 18, 129
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\dos\detect.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 32, 153
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\dos\dos-def.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 13, 49
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\dos\dos-emx.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 22
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\dos\dos-gcc.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 22
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\dos\dos-wat.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 21
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\exports.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 20, 81
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\freetype.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 79, 386
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\link_dos.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 43
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\link_std.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 43
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\mac\ascii2mpw.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 1, 2, 25
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\mac\ftlib.prj.xml", "XML", 0, 0, 0, 1132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 35, 1195
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\mac\ftmac.c", "C", 0, 0, 1014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 354, 1543
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\meson\extract_freetype_version.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 24, 23, 118
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\meson\extract_libtool_version.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 24, 21, 116
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\meson\generate_reference_docs.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 12, 18, 90
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\meson\parse_modules_cfg.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 23, 36, 178
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\meson\process_ftoption_h.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 26, 21, 116
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\modules.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 80
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\os2\detect.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 25, 82
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\os2\os2-def.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 13, 49
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\os2\os2-dev.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 10, 31
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\os2\os2-gcc.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 27
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\plan9\p9lib.h", "C++", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 13, 80
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\toplevel.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 78, 320
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\unix\detect.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 20, 100
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\unix\ftsystem.c", "C", 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 86, 437
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\unix\install.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 16, 103
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\unix\unix-dev.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 27
"c:\ws-code\ws-kwik\kwik-ui\third_party\freetype\builds\unix\unix-lcc.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 25
